LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Wed Jan 18 15:55:05 CET 2023
 436 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 6 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 5.169230994319982 94.86576900567633 xlo xhi
 9.617078624792626 90.32792137519866 ylo yhi
 0.002 33.992 zlo zhi

Masses

1 12.01 
2 14.01
3 16.00
4 30.97
5 22.99
6 35.45


Atoms

1 1 1 -0.496000 47.507099 45.778999 15.022000
2 1 1 -0.496000 45.077202 50.949001 8.272000
3 1 1 -0.496000 49.247101 54.868999 1.522000
4 1 1 -0.496000 50.467201 54.868999 18.982000
5 1 1 -0.496000 45.457100 52.109001 25.732000
6 1 1 -0.496000 46.527100 46.488998 32.481998
7 1 3 0.134000 51.027100 48.229000 15.032000
8 1 2 0.362000 47.787201 51.409000 15.652000
9 1 3 0.134000 48.497101 48.368999 8.282000
10 1 2 0.362000 50.517200 52.429001 8.902000
11 1 3 0.134000 47.847099 50.819000 1.532000
12 1 2 0.362000 52.337101 50.148998 2.152000
13 1 3 0.134000 51.867100 50.819000 18.972000
14 1 2 0.362000 47.377201 50.148998 18.341999
15 1 3 0.134000 49.737202 52.188999 25.722000
16 1 2 0.362000 48.987202 47.719002 25.091999
17 1 3 0.134000 47.777100 50.589001 32.472000
18 1 2 0.362000 51.797100 48.499001 31.841999
19 1 1 0.390000 53.517200 54.368999 28.202000
20 1 1 0.390000 55.107201 47.898998 21.452000
21 1 1 0.390000 50.267200 44.389000 5.792000
22 1 1 0.390000 55.357201 48.688999 12.542000
23 1 3 -0.150000 52.967201 48.938999 28.972000
24 1 3 -0.150000 49.767200 46.738998 22.222000
25 1 3 -0.150000 53.027100 49.098999 5.022000
26 1 3 -0.150000 51.727100 52.758999 11.772000
27 1 3 -0.240000 51.007099 52.988998 28.412001
28 1 3 -0.240000 53.017200 49.859001 21.662001
29 1 3 -0.240000 49.047100 46.979000 5.592000
30 1 3 -0.240000 52.517200 48.328999 12.342000
31 1 2 0.061000 49.037201 53.058998 31.792000
32 1 3 -0.494000 53.067101 50.988998 32.352001
33 1 2 0.061000 52.477100 51.749001 25.042000
34 1 3 -0.494000 51.757099 47.278999 25.601999
35 1 2 0.061000 52.287201 48.078999 18.292000
36 1 3 -0.494000 47.817101 47.379002 18.851999
37 1 2 0.061000 47.427101 48.078999 2.212000
38 1 3 -0.494000 51.897202 47.379002 1.652000
39 1 2 0.061000 50.977100 47.118999 8.962000
40 1 3 -0.494000 53.017200 51.159000 8.402000
41 1 2 0.061000 52.977100 50.199001 15.712000
42 1 3 -0.494000 49.767200 53.389000 15.152000
43 1 1 0.433000 52.377201 54.398998 31.892000
44 1 1 0.433000 54.777100 48.988998 25.142000
45 1 1 0.433000 50.387100 45.039001 18.392000
46 1 1 0.433000 49.327202 45.039001 2.102000
47 1 1 0.433000 54.457100 47.988998 8.852000
48 1 1 0.433000 53.227100 53.778999 15.602000
49 1 1 0.000000 54.547100 53.238998 32.202000
50 1 1 0.000000 55.527100 49.868999 28.832001
51 1 1 0.000000 54.347099 46.569000 25.452000
52 1 1 0.000000 51.447201 44.589001 22.082001
53 1 1 0.000000 47.947201 44.699001 18.702000
54 1 1 0.000000 45.167099 46.839001 15.332000
55 1 1 0.000000 44.187099 50.209000 11.952000
56 1 1 0.000000 45.367100 53.508999 8.582000
57 1 1 0.000000 48.267200 55.488998 5.202000
58 1 1 0.000000 51.767200 55.379002 1.832000
59 1 1 0.000000 51.767200 44.699001 1.792000
60 1 1 0.000000 54.547100 46.839001 5.172000
61 1 1 0.000000 55.527100 50.209000 8.542000
62 1 1 0.000000 54.347099 53.508999 11.922000
63 1 1 0.000000 51.447201 55.488998 15.292000
64 1 1 0.000000 47.947201 55.379002 18.672001
65 1 1 0.000000 45.167099 53.238998 22.042000
66 1 1 0.000000 44.187099 49.868999 25.422001
67 1 1 0.000000 45.367100 46.569000 28.792000
68 1 1 0.000000 48.267200 44.589001 32.172001
69 1 1 0.000000 56.577202 54.269001 32.062000
70 1 1 0.000000 57.777100 49.508999 28.681999
71 1 1 0.000000 55.957100 44.959000 25.312000
72 1 1 0.000000 51.797100 42.339001 21.931999
73 1 1 0.000000 46.907101 42.668999 18.562000
74 1 1 0.000000 43.137100 45.808998 15.182000
75 1 1 0.000000 41.937099 50.569000 11.812000
76 1 1 0.000000 43.757099 55.118999 8.432000
77 1 1 0.000000 47.917099 57.738998 5.062000
78 1 1 0.000000 52.807201 57.409000 1.682000
79 1 1 0.000000 52.807201 42.668999 1.942000
80 1 1 0.000000 56.577202 45.808998 5.312000
81 1 1 0.000000 57.777100 50.569000 8.692000
82 1 1 0.000000 55.957100 55.118999 12.062000
83 1 1 0.000000 51.797100 57.738998 15.442000
84 1 1 0.000000 46.907101 57.409000 18.812000
85 1 1 0.000000 43.137100 54.269001 22.191999
86 1 1 0.000000 41.937099 49.508999 25.562000
87 1 1 0.000000 43.757099 44.959000 28.941999
88 1 1 0.000000 47.917099 42.339001 32.312000
89 1 1 -0.048000 45.437099 47.979000 11.642000
90 1 1 -0.048000 46.537201 53.609001 4.892000
91 1 1 -0.048000 47.487202 54.299000 22.351999
92 1 1 -0.048000 45.067101 49.098999 29.101999
93 1 1 -0.061000 48.457100 51.039001 12.092000
94 1 1 -0.061000 50.367100 51.679001 5.342000
95 1 1 -0.061000 48.137100 50.058998 21.912001
96 1 1 -0.061000 49.307201 48.409000 28.662001
97 1 2 0.109000 49.707100 47.769001 11.632000
98 1 2 0.109000 47.657101 49.479000 4.882000
99 1 2 0.109000 51.077202 51.959000 22.362000
100 1 2 0.109000 48.407101 51.789001 29.112000
101 1 4 -1.000000 54.987202 57.709000 0.032000
102 1 4 -1.000000 58.517200 53.229000 30.662001
103 1 4 -1.000000 58.737202 47.528999 27.282000
104 1 4 -1.000000 55.567101 42.789001 23.912001
105 1 4 -1.000000 50.217201 40.819000 20.532000
106 1 4 -1.000000 44.727100 42.368999 17.162001
107 1 4 -1.000000 41.197201 46.848999 13.782000
108 1 4 -1.000000 40.977100 52.549000 10.412000
109 1 4 -1.000000 44.147202 57.289001 7.032000
110 1 4 -1.000000 49.497101 59.258999 3.662000
111 1 4 -1.000000 49.497101 40.819000 33.962002
112 1 4 -1.000000 54.987202 42.368999 3.342000
113 1 4 -1.000000 58.517200 46.848999 6.712000
114 1 4 -1.000000 58.737202 52.549000 10.092000
115 1 4 -1.000000 55.567101 57.289001 13.462000
116 1 4 -1.000000 50.217201 59.258999 16.841999
117 1 4 -1.000000 44.727100 57.709000 20.212000
118 1 4 -1.000000 41.197201 53.229000 23.591999
119 1 4 -1.000000 40.977100 47.528999 26.962000
120 1 4 -1.000000 44.147202 42.789001 30.341999
121 294 5 1   11.6293         18.8926         1.41871         
122 33 6 -1  19.1429         16.3981         3.27655         
123 177 5 1   23.8232         13.2292         9.22463         
124 50 6 -1  8.64106         26.5732         10.1201         
125 206 5 1   16.861          28.4549         10.726          
126 41 6 -1  13.0637         28.6751         7.32098         
127 318 5 1   9.36078         33.4431         9.87257         
128 124 6 -1  6.87795         34.5248         10.6233         
129 123 6 -1  11.1041         33.5892         12.1666         
130 188 5 1   7.86581         26.1636         3.47716         
131 298 5 1   23.454          30.3035         28.382          
132 222 5 1   25.8698         29.7081         9.20086         
133 64 6 -1  26.2989         34.9805         5.47527         
134 165 5 1   6.35785         12.6982         19.4296         
